x,y,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,SNOW_ON_GROUND,TOTAL_PRECIPITATION,MAX_TEMPERATURE,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_DAY,LOCAL_YEAR,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST_FLAG,ID,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_REL_HUMIDITY
-52.742777777777775,47.62222222222222,,,,46,,0,M,6,ST JOHN'S A,1997-06-11 00:00:00,10.8,0,0,18.2,24,,,M,,,11,1997,,,0,7.2,3.4,,0,,8403506.1997.6.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-12 00:00:00,9.9,0,0,17.3,0,,,M,,,12,1997,,,0,8.1,2.4,,0,,8403506.1997.6.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,0,M,6,ST JOHN'S A,1997-06-13 00:00:00,9.3,0,5.3,13,24,,,M,,,13,1997,,,0,8.7,5.5,,5.3,,8403506.1997.6.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,0,M,6,ST JOHN'S A,1997-06-14 00:00:00,16.4,0,12.8,20.3,18,,E,M,,,14,1997,,,0,1.6,12.5,,12.8,E,8403506.1997.6.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,0,M,6,ST JOHN'S A,1997-06-15 00:00:00,12.6,0,17.9,18.2,22,,E,M,,,15,1997,,,0,5.4,6.9,,17.9,E,8403506.1997.6.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,0,M,6,ST JOHN'S A,1997-06-16 00:00:00,13.3,0,0,20.4,27,,,M,,,16,1997,,,0,4.7,6.2,,0,,8403506.1997.6.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,37,,0,M,6,ST JOHN'S A,1997-06-17 00:00:00,14.3,0,0,21.1,18,,E,M,,,17,1997,,,0,3.7,7.5,,0,E,8403506.1997.6.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,2.2,M,6,ST JOHN'S A,1997-06-18 00:00:00,20.2,0,0,22.7,24,,E,M,T,,18,1997,,,0,0,17.6,T,0,E,8403506.1997.6.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,54,,2.1,M,6,ST JOHN'S A,1997-06-19 00:00:00,20.1,0,0,23.6,21,,E,M,T,,19,1997,,,0,0,16.6,T,0,E,8403506.1997.6.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,0,M,6,ST JOHN'S A,1997-06-20 00:00:00,13.2,0,5.9,18.1,21,,E,M,,,20,1997,,,0,4.8,8.2,,5.9,E,8403506.1997.6.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-21 00:00:00,12.5,0,0,18.3,0,,,M,,,21,1997,,,0,5.5,6.6,,0,,8403506.1997.6.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,0,M,6,ST JOHN'S A,1997-06-22 00:00:00,13.4,0,3,18.1,22,,E,M,,,22,1997,,,0,4.6,8.7,,3,E,8403506.1997.6.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,6,ST JOHN'S A,1997-06-23 00:00:00,11.1,0,15.8,15.4,25,,E,M,,,23,1997,,,0,6.9,6.8,,15.8,E,8403506.1997.6.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,0,M,6,ST JOHN'S A,1997-06-24 00:00:00,7.6,0,0,10.1,30,,E,M,T,,24,1997,,,0,10.4,5,T,0,E,8403506.1997.6.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,50,,0,M,6,ST JOHN'S A,1997-06-25 00:00:00,10.7,0,0,15.8,26,,E,M,,,25,1997,,,0,7.3,5.6,,0,E,8403506.1997.6.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-26 00:00:00,10.6,0,0,16.3,0,,,M,,,26,1997,,,0,7.4,4.9,,0,,8403506.1997.6.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-27 00:00:00,9.5,0,0.3,13.7,0,,,M,,,27,1997,,,0,8.5,5.2,,0.3,,8403506.1997.6.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-28 00:00:00,9,0,0,12.7,0,,,M,T,,28,1997,,,0,9,5.3,T,0,,8403506.1997.6.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-29 00:00:00,10.1,0,0,13.8,0,,,M,T,,29,1997,,,0,7.9,6.4,T,0,,8403506.1997.6.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,6,ST JOHN'S A,1997-06-30 00:00:00,9.8,0,0.3,12.4,0,,,M,,,30,1997,,,0,8.2,7.1,,0.3,,8403506.1997.6.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-01 00:00:00,11.6,0,0,16.3,0,,,M,T,,1,1997,,,0,6.4,6.8,T,0,,8403506.1997.7.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-02 00:00:00,12.2,0,0.6,14.9,0,,,M,,,2,1997,,,0,5.8,9.5,,0.6,,8403506.1997.7.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-03 00:00:00,13.7,0,0,19.9,0,,,M,T,,3,1997,,,0,4.3,7.5,T,0,,8403506.1997.7.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,39,,0,M,7,ST JOHN'S A,1997-07-04 00:00:00,11,0,4.3,15,16,,E,M,,,4,1997,,,0,7,7,,4.3,E,8403506.1997.7.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,7,ST JOHN'S A,1997-07-05 00:00:00,15.9,0,7.8,21.5,18,,E,M,,,5,1997,,,0,2.1,10.2,,7.8,E,8403506.1997.7.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0,M,7,ST JOHN'S A,1997-07-06 00:00:00,17.3,0,0,22.5,27,,E,M,,,6,1997,,,0,0.7,12.1,,0,E,8403506.1997.7.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,70,,0.4,M,7,ST JOHN'S A,1997-07-07 00:00:00,18.4,0,0,25.7,25,,E,M,,,7,1997,,,0,0,11,,0,E,8403506.1997.7.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-08 00:00:00,15.3,0,0,20.9,0,,,M,,,8,1997,,,0,2.7,9.7,,0,,8403506.1997.7.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,44,,1.1,M,7,ST JOHN'S A,1997-07-09 00:00:00,19.1,0,0,27.7,26,,E,M,,,9,1997,,,0,0,10.4,,0,E,8403506.1997.7.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,1.8,M,7,ST JOHN'S A,1997-07-10 00:00:00,19.8,0,0.3,26.3,26,,E,M,,,10,1997,,,0,0,13.2,,0.3,E,8403506.1997.7.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,44,,0,M,7,ST JOHN'S A,1997-07-11 00:00:00,17.6,0,2.5,22.3,19,,E,M,,,11,1997,,,0,0.4,12.9,,2.5,E,8403506.1997.7.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,0.4,M,7,ST JOHN'S A,1997-07-12 00:00:00,18.4,0,0,24.1,24,,E,M,,,12,1997,,,0,0,12.6,,0,E,8403506.1997.7.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-13 00:00:00,13.7,0,3.9,17.4,0,,,M,,,13,1997,,,0,4.3,10,,3.9,,8403506.1997.7.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-14 00:00:00,16.5,0,2.8,22.7,0,,,M,,,14,1997,,,0,1.5,10.2,,2.8,,8403506.1997.7.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,78,,0,M,7,ST JOHN'S A,1997-07-15 00:00:00,9.8,0,33.5,12.6,34,,E,M,,,15,1997,,,0,8.2,6.9,,33.5,E,8403506.1997.7.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,57,,0,M,7,ST JOHN'S A,1997-07-16 00:00:00,11,0,0,15.1,33,,E,M,,,16,1997,,,0,7,6.9,,0,E,8403506.1997.7.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-17 00:00:00,14.2,0,0,21.7,0,,,M,,,17,1997,,,0,3.8,6.7,,0,,8403506.1997.7.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,32,,1.2,M,7,ST JOHN'S A,1997-07-18 00:00:00,19.2,0,0,25.8,23,,E,M,,,18,1997,,,0,0,12.5,,0,E,8403506.1997.7.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,43,,2.1,M,7,ST JOHN'S A,1997-07-19 00:00:00,20.1,0,0,27.2,24,,E,M,,,19,1997,,,0,0,13,,0,E,8403506.1997.7.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,0,M,7,ST JOHN'S A,1997-07-20 00:00:00,17.9,0,0,23.9,20,,E,M,,,20,1997,,,0,0.1,11.9,,0,E,8403506.1997.7.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,63,,0,M,7,ST JOHN'S A,1997-07-21 00:00:00,15,0,0,18.6,24,,E,M,T,,21,1997,,,0,3,11.4,T,0,E,8403506.1997.7.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,39,,0,M,7,ST JOHN'S A,1997-07-22 00:00:00,16.7,0,0,22.3,25,,E,M,,,22,1997,,,0,1.3,11,,0,E,8403506.1997.7.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,7,ST JOHN'S A,1997-07-23 00:00:00,14.1,0,0,19,0,,,M,,,23,1997,,,0,3.9,9.2,,0,,8403506.1997.7.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,48,,0,M,7,ST JOHN'S A,1997-07-24 00:00:00,11.9,0,2.1,16.7,25,,E,M,,,24,1997,,,0,6.1,7.1,,2.1,E,8403506.1997.7.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,7,ST JOHN'S A,1997-07-25 00:00:00,16.3,0,0,22.4,24,,E,M,,,25,1997,,,0,1.7,10.2,,0,E,8403506.1997.7.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0,M,7,ST JOHN'S A,1997-07-26 00:00:00,16.2,0,0,23.8,25,,E,M,,,26,1997,,,0,1.8,8.5,,0,E,8403506.1997.7.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,33,,0,M,7,ST JOHN'S A,1997-07-27 00:00:00,9.6,0,0,16.6,36,,E,M,T,,27,1997,,,0,8.4,2.5,,0,E,8403506.1997.7.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,50,,0,M,7,ST JOHN'S A,1997-07-28 00:00:00,10.3,0,0,15.3,17,,E,M,,,28,1997,,,0,7.7,5.3,,0,E,8403506.1997.7.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,57,,0,M,7,ST JOHN'S A,1997-07-29 00:00:00,17.6,0,2,23.1,22,,E,M,,,29,1997,,,0,0.4,12,,2,E,8403506.1997.7.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,0,M,7,ST JOHN'S A,1997-07-30 00:00:00,13.5,0,0,18.7,25,,E,M,T,,30,1997,,,0,4.5,8.2,T,0,E,8403506.1997.7.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0,M,7,ST JOHN'S A,1997-07-31 00:00:00,15.6,0,0,23,24,,E,M,,,31,1997,,,0,2.4,8.1,,0,E,8403506.1997.7.31,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0.8,M,8,ST JOHN'S A,1997-08-01 00:00:00,18.8,0,0,25,25,,E,M,,,1,1997,,,0,0,12.6,,0,E,8403506.1997.8.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,54,,1.3,M,8,ST JOHN'S A,1997-08-02 00:00:00,19.3,0,0,23.5,24,,E,M,,,2,1997,,,0,0,15,,0,E,8403506.1997.8.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,57,,1.8,M,8,ST JOHN'S A,1997-08-03 00:00:00,19.8,0,0,24.1,23,,E,M,T,,3,1997,,,0,0,15.4,T,0,E,8403506.1997.8.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,37,,0,M,8,ST JOHN'S A,1997-08-04 00:00:00,17.5,0,1.5,23.2,25,,E,M,,,4,1997,,,0,0.5,11.8,,1.5,E,8403506.1997.8.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,32,,0,M,8,ST JOHN'S A,1997-08-05 00:00:00,17.7,0,12.8,23.6,21,,E,M,,,5,1997,,,0,0.3,11.7,,12.8,E,8403506.1997.8.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0.9,M,8,ST JOHN'S A,1997-08-06 00:00:00,18.9,0,7.9,24.9,0,,,M,,,6,1997,,,0,0,12.8,,7.9,,8403506.1997.8.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,43,,0,M,8,ST JOHN'S A,1997-08-07 00:00:00,17.4,0,1,22.4,25,,E,M,,,7,1997,,,0,0.6,12.3,,1,E,8403506.1997.8.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,48,,0,M,8,ST JOHN'S A,1997-08-08 00:00:00,15.4,0,0,23.3,24,,E,M,,,8,1997,,,0,2.6,7.4,,0,E,8403506.1997.8.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-09 00:00:00,15.4,0,0.6,23.9,0,,,M,,,9,1997,,,0,2.6,6.9,,0.6,,8403506.1997.8.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,2.4,M,8,ST JOHN'S A,1997-08-10 00:00:00,20.4,0,4.5,25.7,0,,,M,,,10,1997,,,0,0,15,,4.5,,8403506.1997.8.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,33,,1,M,8,ST JOHN'S A,1997-08-11 00:00:00,19,0,0,22.9,26,,E,M,T,,11,1997,,,0,0,15.1,T,0,E,8403506.1997.8.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,48,,3.9,M,8,ST JOHN'S A,1997-08-12 00:00:00,21.9,0,0.3,28,26,,E,M,,,12,1997,,,0,0,15.7,,0.3,E,8403506.1997.8.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-13 00:00:00,13.7,0,1,17.3,0,,,M,,,13,1997,,,0,4.3,10,,1,,8403506.1997.8.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-14 00:00:00,12.5,0,0,14.9,0,,,M,T,,14,1997,,,0,5.5,10.1,T,0,,8403506.1997.8.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-15 00:00:00,13.7,0,5.1,16.2,0,,,M,,,15,1997,,,0,4.3,11.2,,5.1,,8403506.1997.8.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-16 00:00:00,14.1,0,0,18.7,0,,,M,,,16,1997,,,0,3.9,9.5,,0,,8403506.1997.8.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,44,,0,M,8,ST JOHN'S A,1997-08-17 00:00:00,15.1,0,0.7,17.8,16,,E,M,,,17,1997,,,0,2.9,12.3,,0.7,E,8403506.1997.8.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,54,,0,M,8,ST JOHN'S A,1997-08-18 00:00:00,14.4,0,0,19.4,27,,E,M,T,,18,1997,,,0,3.6,9.4,T,0,E,8403506.1997.8.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,33,,0,M,8,ST JOHN'S A,1997-08-19 00:00:00,9.2,0,1.3,11.1,35,,E,M,,,19,1997,,,0,8.8,7.2,,1.3,E,8403506.1997.8.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-20 00:00:00,8.4,0,0.2,11.8,0,,,M,,,20,1997,,,0,9.6,5,,0.2,,8403506.1997.8.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,32,,0,M,8,ST JOHN'S A,1997-08-21 00:00:00,12.7,0,0,19.7,27,,E,M,,,21,1997,,,0,5.3,5.7,,0,E,8403506.1997.8.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-22 00:00:00,14.5,0,0,20.9,0,,,M,,,22,1997,,,0,3.5,8,,0,,8403506.1997.8.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,8,ST JOHN'S A,1997-08-23 00:00:00,14,0,10.8,18.5,14,,E,M,,,23,1997,,,0,4,9.5,,10.8,E,8403506.1997.8.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,52,,0,M,8,ST JOHN'S A,1997-08-24 00:00:00,15.8,0,0,20.6,28,,E,M,T,,24,1997,,,0,2.2,10.9,T,0,E,8403506.1997.8.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-25 00:00:00,14.4,0,0,17.6,0,,,M,T,,25,1997,,,0,3.6,11.1,T,0,,8403506.1997.8.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-26 00:00:00,15.5,0,0,18.6,0,,,M,,,26,1997,,,0,2.5,12.4,,0,,8403506.1997.8.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-27 00:00:00,15.4,0,0.6,18.6,0,,,M,,,27,1997,,,0,2.6,12.1,,0.6,,8403506.1997.8.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-28 00:00:00,14.1,0,0,16.8,0,,,M,T,,28,1997,,,0,3.9,11.3,T,0,,8403506.1997.8.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,8,ST JOHN'S A,1997-08-29 00:00:00,15.8,0,0,18.7,0,,,M,T,,29,1997,,,0,2.2,12.8,T,0,,8403506.1997.8.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,67,,0,M,8,ST JOHN'S A,1997-08-30 00:00:00,14.3,0,50.5,15.9,9,,E,M,,,30,1997,,,0,3.7,12.6,,50.5,E,8403506.1997.8.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,8,ST JOHN'S A,1997-08-31 00:00:00,13.4,0,9.3,16.8,33,,E,M,,,31,1997,,,0,4.6,9.9,,9.3,E,8403506.1997.8.31,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0,M,9,ST JOHN'S A,1997-09-01 00:00:00,9.7,0,0,13.3,34,,E,M,T,,1,1997,,,0,8.3,6.1,T,0,E,8403506.1997.9.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-02 00:00:00,12.2,0,0,17.5,0,,,M,,,2,1997,,,0,5.8,6.9,,0,,8403506.1997.9.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,39,,0,M,9,ST JOHN'S A,1997-09-03 00:00:00,16.5,0,0,20.3,18,,,M,T,,3,1997,,,0,1.5,12.7,T,0,,8403506.1997.9.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,83,,0,M,9,ST JOHN'S A,1997-09-04 00:00:00,14.8,0,0.7,17.4,16,,E,M,,,4,1997,,,0,3.2,12.2,,0.7,E,8403506.1997.9.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,83,,0,M,9,ST JOHN'S A,1997-09-05 00:00:00,15,0,28.4,19.2,17,,E,M,,,5,1997,,,0,3,10.7,,28.4,E,8403506.1997.9.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,37,,0,M,9,ST JOHN'S A,1997-09-06 00:00:00,15.5,0,0,21.1,25,,E,M,,,6,1997,,,0,2.5,9.8,,0,E,8403506.1997.9.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-07 00:00:00,12.8,0,0,16.3,0,,,M,T,,7,1997,,,0,5.2,9.3,T,0,,8403506.1997.9.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-08 00:00:00,15.6,0,0,19.9,0,,,M,T,,8,1997,,,0,2.4,11.3,T,0,,8403506.1997.9.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,37,,0,M,9,ST JOHN'S A,1997-09-09 00:00:00,11,0,40.1,11.7,4,,E,M,,,9,1997,,,0,7,10.2,,40.1,E,8403506.1997.9.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,33,,0,M,9,ST JOHN'S A,1997-09-10 00:00:00,10.9,0,2.7,11.3,3,,E,M,,,10,1997,,,0,7.1,10.4,,2.7,E,8403506.1997.9.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-11 00:00:00,11.3,0,2.6,12.3,0,,,M,,,11,1997,,,0,6.7,10.2,,2.6,,8403506.1997.9.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,32,,0,M,9,ST JOHN'S A,1997-09-12 00:00:00,10.4,0,0,14.4,1,,E,M,T,,12,1997,,,0,7.6,6.3,T,0,E,8403506.1997.9.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-13 00:00:00,13.6,0,0,19.6,0,,,M,,,13,1997,,,0,4.4,7.6,,0,,8403506.1997.9.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-14 00:00:00,13.6,0,0,16,0,,,M,T,,14,1997,,,0,4.4,11.1,T,0,,8403506.1997.9.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-15 00:00:00,15,0,0.9,18.2,0,,,M,,,15,1997,,,0,3,11.8,,0.9,,8403506.1997.9.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,59,,0,M,9,ST JOHN'S A,1997-09-16 00:00:00,15,0,1.3,18.6,24,,E,M,,,16,1997,,,0,3,11.3,,1.3,E,8403506.1997.9.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-17 00:00:00,13.1,0,0,17.8,0,,,M,T,,17,1997,,,0,4.9,8.4,T,0,,8403506.1997.9.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,32,,0,M,9,ST JOHN'S A,1997-09-18 00:00:00,9.1,0,0,11.3,35,,E,M,T,,18,1997,,,0,8.9,6.9,T,0,E,8403506.1997.9.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-19 00:00:00,13.2,0,0,18,0,,,M,,,19,1997,,,0,4.8,8.3,,0,,8403506.1997.9.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,46,,0,M,9,ST JOHN'S A,1997-09-20 00:00:00,15.6,0,0,18.9,23,,E,M,T,,20,1997,,,0,2.4,12.2,T,0,E,8403506.1997.9.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,9,ST JOHN'S A,1997-09-21 00:00:00,15.6,0,0.2,21.8,19,,E,M,,,21,1997,,,0,2.4,9.3,,0.2,E,8403506.1997.9.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,50,,0,M,9,ST JOHN'S A,1997-09-22 00:00:00,11.5,0,0,15.2,25,,E,M,T,,22,1997,,,0,6.5,7.7,T,0,E,8403506.1997.9.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,9,ST JOHN'S A,1997-09-23 00:00:00,11.3,0,1.8,14.9,24,,E,M,,,23,1997,,,0,6.7,7.7,,1.8,E,8403506.1997.9.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,41,,0,M,9,ST JOHN'S A,1997-09-24 00:00:00,8.7,0,19.3,11.8,26,,E,M,,,24,1997,,,0,9.3,5.6,,19.3,E,8403506.1997.9.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,37,,0,M,9,ST JOHN'S A,1997-09-25 00:00:00,8.6,0,0,12.4,26,,E,M,T,,25,1997,,,0,9.4,4.7,T,0,E,8403506.1997.9.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,9,ST JOHN'S A,1997-09-26 00:00:00,8.5,0,1,11.8,0,,,M,,,26,1997,,,0,9.5,5.2,,1,,8403506.1997.9.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,33,,0,M,9,ST JOHN'S A,1997-09-27 00:00:00,8.8,0,9.5,13.3,34,,E,M,,,27,1997,,,0,9.2,4.3,,9.5,E,8403506.1997.9.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,37,,0,M,9,ST JOHN'S A,1997-09-28 00:00:00,7.2,0,1.8,10.4,26,,E,M,,,28,1997,,,0,10.8,3.9,,1.8,E,8403506.1997.9.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,74,,0,M,9,ST JOHN'S A,1997-09-29 00:00:00,11.3,0,0,15.2,26,,E,M,,,29,1997,,,0,6.7,7.4,,0,E,8403506.1997.9.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,83,,0,M,9,ST JOHN'S A,1997-09-30 00:00:00,14.4,0,5.4,17.8,18,,E,M,,,30,1997,,,0,3.6,11,,5.4,E,8403506.1997.9.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,39,,0,M,10,ST JOHN'S A,1997-10-01 00:00:00,13.6,0,1,19.6,17,,E,M,,,1,1997,,,0,4.4,7.6,,1,E,8403506.1997.10.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0,M,10,ST JOHN'S A,1997-10-02 00:00:00,12.8,0,1,18.1,25,,E,M,,,2,1997,,,0,5.2,7.4,,1,E,8403506.1997.10.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,65,,0,M,10,ST JOHN'S A,1997-10-03 00:00:00,9.8,0,0.2,13.5,26,,E,M,,,3,1997,,,0,8.2,6.1,,0.2,E,8403506.1997.10.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,0,,0,M,10,ST JOHN'S A,1997-10-04 00:00:00,7.3,0,0.3,8.6,0,,,M,,,4,1997,,,0,10.7,6,,0.3,,8403506.1997.10.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,56,,0,M,10,ST JOHN'S A,1997-10-05 00:00:00,6.7,0,35.7,7.9,5,,E,M,,,5,1997,,,0,11.3,5.5,,35.7,E,8403506.1997.10.5,8403506,NL,
